0,0028711;0,00631346;0,00973404;0,0130981;0,0193783;0,0233187;0,0273432;0,0312973;0,0352642;0,0392339;0,0432049;0,0471769;0,0511494;0,0551225;0,0590958;0,0630695;0,0670435;0,0710176;0,0749919;0,0784137
0,0042361;0,00247295;0,000719055;-0,00101369;-0,000919226;-0,00232212;-0,00375774;-0,00516484;-0,00657428;-0,00798369;-0,00939284;-0,0108017;-0,0122103;-0,0136188;-0,015027;-0,0164351;-0,0178431;-0,0192509;-0,0206587;-0,0220664
0,00444979;0,00402516;0,00360815;0,00321558;-0,00313811;-0,00463895;-0,00615222;-0,00765979;-0,00917138;-0,0106849;-0,0121998;-0,0137158;-0,0152326;-0,01675;-0,018268;-0,0197865;-0,0213053;-0,0228244;-0,0243438;-0,0258635
-0,0048306;-0,000860594;0,00308756;0,0069804;0,0109158;0,0157633;0,018459;0,0222175;0,0259787;0,0297402;0,0335016;0,0372626;0,0410235;0,0447841;0,0485444;0,0523046;0,0560646;0,0598245;0,0635842;0,0673438
-0,00934956;-0,00253359;0,00425312;0,0109543;0,017229;0,0255205;0,0350373;0,0412404;0,0474406;0,0536343;0,0598212;0,0660016;0,0721764;0,078346;0,084511;0,0906719;0,0968292;0,102983;0,109134;0,115283
0,000292464;0,00190785;0,00352552;0,00514932;0,00680973;-0,0122472;-0,0150181;-0,0166282;-0,0188866;-0,0211534;-0,0234222;-0,0256891;-0,027952;-0,0232593;-0,024685;-0,0261057;-0,0275242;-0,0289382;-0,030349;-0,0317575
0,00392538;0,00632946;0,0087322;0,000114476;-0,000510991;-0,00140278;-0,0123059;-0,00355928;-0,0155372;-0,0171603;-0,0187823;-0,0204027;-0,0220218;-0,0236397;-0,0252564;-0,0268709;-0,0284864;-0,0300998;-0,0398981;-0,0419358
-0,0114847;-0,00690509;-0,00234782;0,00660969;0,0101174;0,013351;0,0161816;0,0194601;0,0221525;0,00927142;0,01094;0,0126304;0,0142708;0,0159374;0,0175918;0,0192718;0,0396921;0,0425942;0,0454974;0,0484017
-0,00325451;-0,00304927;-0,00295795;-0,00301246;-0,00317098;-0,00343136;-0,00106268;0,015919;0,0181972;0,0204951;0,0227726;0,0250424;0,0273037;0,0295557;-0,00450989;-0,00491953;-0,00533165;-0,00574613;-0,00308237;-0,00345502
0,0161738;0,020448;0,0252148;0,0302543;0,0167952;0,0180924;0,0194375;0,0206959;0,0220659;0,0387942;0,0424172;0,0460694;0,0813138;0,0876888;0,0940669;0,100448;0,10683;0,113215;0,119601;0,125988
-0,0229162;-0,0290611;-0,0347045;-0,0400161;-0,045063;-0,027562;-0,0291114;-0,0351024;-0,0378863;-0,0405081;-0,043143;-0,0457887;-0,0484433;-0,0492895;-0,0516729;-0,0540553;-0,0564368;-0,0588176;-0,0611976;-0,0635768
0,00437969;0,0048123;0,000716996;-0,000577121;-0,00249911;-0,00432744;-0,0153258;-0,0184519;-0,0215838;-0,02472;-0,0278594;-0,0310013;-0,0341452;-0,0372908;-0,0404377;-0,0499235;-0,0535804;-0,0572382;-0,0608968;-0,0769068
0,0117683;0,0077064;-0,00166726;-0,00737258;-0,0132669;-0,0194342;-0,0299717;-0,0366668;-0,0433653;-0,0500663;-0,0567692;-0,0634735;-0,0701791;-0,0827838;-0,0900107;-0,0972389;-0,104468;-0,117296;-0,124908;-0,132439
0,00218798;0,00233804;0,00487101;0,00602903;0,0135643;0,0160363;0,0151772;0,0172604;0,0193457;0,0214326;0,0235205;0,0277461;0,0301653;0,0325877;0,0350127;0,0387028;0,041261;0,0438142;0,0463688;0,0510756
0,00284612;0,00435896;0,0059016;0,000531128;0,0040275;0,00255093;0,00359559;0,00463971;0,00735304;0,00869165;0,0100319;0,0113734;0,00326742;0,00381132;0,00435494;0,00489837;0,00544165;0,00598481;0,00652788;0,00707087
-0,00247752;0,000298638;0,00308477;0,00635937;0,0091057;0,0118027;0,0138079;0,016326;0,0186749;0,0211271;0,0235711;0,0260175;0,0284636;0,0361702;0,038931;0,0416916;0,0444518;0,0472118;0,0499717;0,0527313
0,00235234;0,00166732;0,00100622;0,000360932;0,00148474;0,00091921;0,000352417;0,000201076;-0,000365905;-0,000906998;0,00199704;0,00173681;0,00147729;0,00121833;0,000959804;-0,002681;-0,0031382;-0,00359539;-0,00405255;-0,00450968
0,00454583;0,0045608;0,00451431;0,00444894;0,00333872;0,00316534;0,00298604;0,00283997;0,00347317;0,00331082;0,00314617;-0,00808692;-0,00911287;-0,0101417;-0,011173;-0,0122063;-0,0132413;-0,0166967;-0,0178092;-0,0189215
0,00250025;0,00432205;0,00612982;0,00792398;0,00729046;0,00881245;0,0103107;0,0118156;0,0132083;0,0149232;0,0164517;0,017975;0,0191266;0,0206512;0,0123936;0,0132479;0,014102;0,0149559;0,0221382;0,0233193
0,00359684;0,00150546;-0,000584013;-0,00267132;-0,00475627;-0,00683795;-0,00891336;-0,0109702;-0,0129268;-0,0153654;-0,00574283;-0,00680405;-0,0105864;-0,00892635;-0,00998568;-0,0146286;-0,015977;-0,0173258;-0,0186749;-0,0200243
-0,00538734;0,00163834;0,00398687;0,00635745;0,00874072;0,0111285;0,0134983;0,0159914;0,0183826;0,020791;0,0232043;0,0256204;0,0280383;0,017101;0,018589;0,0200773;0,0215658;0,0230554;0,0245454;0,0260349
0,0010641;0,000686004;0,000308932;-6,73E-05;-0,000442331;-0,000817429;-0,000990802;-0,00166736;-0,00199581;-0,00236285;-0,00341456;-0,00501692;-0,00659103;-0,00811987;-0,00959957;-0,00358509;-0,00438864;-0,00513722;-0,00584961;-0,0065365
-0,000971115;0,00285625;0,00667737;0,0104776;0,0142126;0,0183532;0,0160367;0,0228349;0,0267037;0,0305932;0,0345076;0,0384479;0,0424168;0,0464175;0,0504525;0,054523;0,0586379;0,0623489;0,0662045;0,0700545
0,00509334;0,000890753;-0,00019804;-0,00130948;-0,00243259;-0,00355356;-0,00482392;-0,00589994;-0,000806097;-0,00118702;-0,00156726;-0,00194652;-0,00232487;-0,0027048;-0,00307885;-0,00345405;-0,00383254;-0,00420811;-0,00458379;-0,00495786
0,00254762;0,00341975;0,0042947;0,00515828;0,0059433;0,0076272;0,0126298;0,013157;0,0134645;0,0136222;0,013688;0,0137026;0,0136924;0,0136736;0,0147182;0,0155546;0,0163369;0,0170946;0,0178392;0,0185761
0,00473979;0,00267657;0,00060822;-0,00145485;-0,00349517;-0,00545808;0,00133753;0,00048941;-0,00329113;-0,00425778;-0,0052389;-0,00622908;-0,00722425;-0,0082228;-0,00922449;-0,0102287;-0,0112347;-0,0122414;-0,0292366;-0,0311697
0,00127101;0,00365342;0,00603252;0,0084044;0,0107703;0,0119032;0,0160645;0,0182349;0,00623471;0,00809881;0,0102523;0,0125978;0,0150625;0,0175966;0,01228;0,013665;0,0150104;0,0265834;0,0283713;0,0301639
0,00668562;0,0132296;0,0197759;0,0262922;0,0326622;0,0372854;0,0469477;0,0532996;0,0379411;0,0420591;0,0461712;0,0502796;0,0543876;0,0584924;0,0625967;0,0667009;0,0708043;0,0749065;0,0790078;0,0831094
0,00102021;0,0054032;0,00978886;0,0141667;0,0185124;0,0226927;0,0259717;0,0322745;0,0365555;0,0409269;0,0383967;0,0420803;0,0458595;0,0497184;0,0536401;0,0576094;0,0616143;0,0648243;0,0683612;0,0817642
0,00273162;0,00378074;0,00482976;0,0010362;0,00142901;0,00177641;0,00217018;0,00242947;0,00268976;0,0029413;-0,00099127;-0,000925687;-0,000858819;-0,000791505;-0,000723309;-0,00065441;-0,000584903;-0,000515787;-0,000447477;-0,000374179
0,000351236;0,00198352;0,00360634;0,00798576;0,0100966;0,0122103;0,0142929;0,0165284;0,0186322;0,0207598;0,0228923;0,0250272;0,0262015;0,0282798;0,0303582;0,0324366;0,0345149;0,0365934;0,0386717;0,0407501
-0,00230698;0,0034012;0,00909576;0,0147629;0,0203712;0,0211677;0,0260988;0,0313766;0,0362094;0,0411683;0,0461383;0,0473332;0,0520925;0,0568521;0,0616124;0,0663727;0,0711332;0,0758939;0,0806547;0,0854158
0,00223282;0,000715049;-0,000800265;-0,00231074;-0,00381214;-0,00530074;0,000553061;9,49E-06;-0,000474535;-0,000965132;-0,00145523;-0,00194443;-0,00169036;-0,00220701;-0,00272369;-0,00324046;-0,00375788;-0,00427527;-0,00479293;-0,00531065
-0,00179793;-0,00132163;-0,000846943;-0,000376063;8,42E-05;0,0005025;0,0133776;0,0161122;0,0188469;0,0215947;0,0243505;0,027112;0,0298779;0,0326474;0,0354196;0,0555001;0,0593593;0,0632188;0,0670788;0,070939
-0,00501302;-0,00138544;0,00223398;0,00583556;0,00940055;-0,000822277;-0,000508007;0,000921356;0,00176091;0,00259787;0,00343102;0,00426093;0,00508823;0,00591341;0,00673688;0,00755894;0,00837981;-0,00586825;-0,00586433;-0,00586011
0,00640202;0,0105767;0,0147374;0,0188652;0,0229082;0,0208225;0,0237928;0,0266349;0,0295116;0,032388;0,0352628;0,038136;0,0410078;0,0438785;0,0467483;0,00449162;0,00468564;0,00487876;0,00507118;0,00526299
0,00886507;0,00959684;0,0103316;0,0110776;0,0118846;-0,00620617;-0,00844833;-0,0107391;-0,0130302;-0,01533;-0,0176365;-0,019948;-0,0222634;-0,024582;-0,026903;-0,0575727;-0,0613814;-0,065192;-0,0690037;-0,0728168
0,000398081;0,00297717;0,00555032;0,00811379;0,0107125;-0,00281051;-0,00312502;-0,003529;-0,00394294;-0,00436684;-0,00479849;-0,00523612;-0,00567845;-0,00711945;-0,0077901;-0,00845904;-0,00912659;-0,00979303;-0,0104586;-0,0111233
-0,00462457;0,00282593;0,0102361;0,0175283;0,0177021;0,0230458;0,0280499;0,0331498;0,0382439;0,0433308;0,0484117;0,0534878;0,05856;0,0503389;0,0543444;0,05835;0,0623561;0,0663622;0,070369;0,0743751
-0,00318921;0,00541925;0,0140055;0,0225353;0,0308959;0,0383335;0,0452188;0,051824;0,0584415;0,0650317;0,0715975;0,0781432;0,0846725;0,0650382;0,0693642;0,0736937;0,0780254;0,0823596;0,0866958;0,0910334
0,001548892;0,003103069;0,004648248;0,005986519;0,007061965;0,007273544;0,008529289;0,01026904;0,010419444;0,011367188;0,012551409;0,01340095;0,01475088;0,01479204;0,014769111;0,014517795;0,015713394;0,016535358;0,017139068;0,018003107
