0.0152603,0.0155707,0.0235542,0.032201,0.0413045,0.0508584,0.0601528,0.0695975,0.0791,0.0886191,0.0981491,0.107686,0.120299,0.130447,0.140602,0.150763,0.181351,0.192843,0.204345,0.215835
0.015379,0.0112652,0.0130935,0.0193473,0.0270944,0.0350989,0.0576889,0.0690441,0.0804438,0.0918653,0.103298,0.114741,0.119987,0.131012,0.142033,0.153053,0.164071,0.160848,0.170993,0.18114
0.0152307,0.0146282,0.0179796,0.0236204,0.0302918,0.0374212,0.0446168,0.0528911,0.0580091,0.0662795,0.0745897,0.0829276,0.0912854,0.0996583,0.108043,0.116436,0.124837,0.133243,0.141655,0.150071
0.0172073,0.0189767,0.0247614,0.0271516,0.034891,0.0428496,0.050862,0.0541696,0.0677129,0.0324754,0.0363951,0.0403436,0.0443126,0.0482979,0.0522949,0.0563012,0.0603157,0.06055,0.0645218,0.0684988
0.0113144,0.0100026,0.0115622,0.0150741,0.0199204,0.0257434,0.0319067,0.0380158,0.0442237,0.0504761,0.0567571,0.063058,0.0693734,0.0907627,0.0984321,0.106101,0.113771,0.12144,0.129109,0.136778
0.0111024,0.0126576,0.0169352,0.0223646,0.0280862,0.0416675,0.0505986,0.0594532,0.0683836,0.0773453,0.0863265,0.0953209,0.104325,0.113336,0.122352,0.140216,0.149891,0.15957,0.169252,0.178937
0.0114268,0.0124185,0.0144167,0.0170608,0.0200721,0.0232515,0.0259754,0.0324884,0.03673,0.0410073,0.0453084,0.0496269,0.0539586,0.0583005,0.0626505,0.0670069,0.0850235,0.0902631,0.0955053,0.10075
0.00855913,0.0124401,0.0216565,0.0318525,0.042276,0.0526895,0.0593214,0.0764732,0.0863917,0.0599496,0.0670883,0.074249,0.0814263,0.0886165,0.095817,0.103026,0.110241,0.117462,0.124687,0.131917
0.027227,0.0388188,0.0520868,0.0660144,0.0802319,0.0945514,0.1088,0.120519,0.142315,0.0946704,0.103992,0.113348,0.12273,0.132132,0.141551,0.150984,0.160427,0.16988,0.179341,0.188809
0.0218493,0.0285728,0.0382269,0.0490639,0.0603816,0.0406662,0.0480435,0.0552182,0.0626147,0.0700794,0.0775893,0.0851318,0.0926987,0.100284,0.107884,0.115496,0.123118,0.130747,0.138383,0.146024
0.0155832,0.0174164,0.0212739,0.0262579,0.0213259,0.0262052,0.0314345,0.0367268,0.042124,0.0475843,0.0530877,0.0586219,0.064179,0.0697534,0.0753415,0.0809402,0.0865477,0.0921623,0.0977828,0.134555
0.0206856,0.0293151,0.0385473,0.0479714,0.0372077,0.0434256,0.0499491,0.0563417,0.0627736,0.069227,0.0756953,0.0821749,0.0886629,0.0951578,0.101658,0.108163,0.114671,0.121183,0.127697,0.134213
0.0154806,0.0201859,0.0255951,0.0313176,0.0266319,0.0317804,0.0370822,0.0423476,0.0476478,0.0529677,0.0583016,0.0636457,0.0689977,0.0743559,0.0797191,0.0850863,0.0904568,0.09583,0.101206,0.106583
0.0223809,0.0307517,0.0412414,0.0524855,0.0534891,0.0754689,0.0748413,0.0856017,0.0964167,0.107265,0.118136,0.129024,0.139925,0.150836,0.161755,0.172681,0.183611,0.194546,0.205485,0.216427
0.0275068,0.0347986,0.0440404,0.0542115,0.065018,0.0679315,0.0585241,0.0668485,0.0752313,0.083649,0.0920901,0.100547,0.109016,0.117494,0.125978,0.134467,0.142961,0.151457,0.159956,0.168457
0.0477318,0.0506002,0.0583152,0.0692253,0.0819586,0.0614723,0.0694104,0.0807335,0.0902485,0.0998206,0.109412,0.119013,0.12862,0.121429,0.130359,0.139318,0.148295,0.157287,0.166292,0.175309
0.0355488,0.0325418,0.0378444,0.0362653,0.0499036,0.0641574,0.0700127,0.0941296,0.0974143,0.111098,0.124807,0.13855,0.152303,0.166059,0.17979,0.19355,0.207307,0.224059,0.238015,0.251975
0.0271193,0.0314294,0.0655045,0.075824,0.0992149,0.121091,0.13955,0.164302,0.183977,0.149209,0.167526,0.185875,0.204239,0.222628,0.241038,0.259465,0.326294,0.347374,0.368456,0.389541
0.0272575,0.0219989,0.038926,0.0619336,0.0862223,0.110652,0.130528,0.120102,0.138631,0.157299,0.176036,0.194816,0.213624,0.232471,0.213112,0.229118,0.245137,0.261165,0.284372,0.300017
0.0532469,0.0836774,0.121923,0.162501,0.160924,0.191938,0.222872,0.255729,0.234939,0.260437,0.285973,0.311537,0.345367,0.372559,0.399785,0.427041,0.45432,0.481619,0.508934,0.536264
0.029965,0.0385207,0.0708994,0.107518,0.145146,0.175395,0.212857,0.263864,0.303817,0.34325,0.382714,0.422201,0.461704,0.474182,0.51146,0.54874,0.586023,0.623307,0.660592,0.697878
